"COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_NAME","MUNICIPALITY"
"67","2017","2017041313","02","","E","3","4","","","25","TYSON AV","Philadelphia","67301"
"67","2017","2017041321","02","0","N","4","2","3015","0040","25","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017041321","02","","N","3","4","","","25","60TH ST","Philadelphia","67301"
"67","2017","2017041343","02","","S","4","4","","","25","7TH ST","Philadelphia","67301"
"67","2017","2017041343","03","1054","N","3","2","0001","0160","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017041344","02","","S","4","4","","","25","PARK AV","Philadelphia","67301"
"67","2017","2017041344","2 ","2289","E","3","2","2016","0040","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017041382","2 ","318","S","3","2","1003","0021","35","WHITAKER AV","Philadelphia","67301"
"67","2017","2017041383","02","","S","4","4","","","25","22ND ST","Philadelphia","67301"
"67","2017","2017041383","02","0","E","3","2","2014","0030","30","LEHIGH AV","Philadelphia","67301"
"67","2017","2017041406","02","","E","3","4","","","25","SAINT VINCENT ST","Philadelphia","67301"
"67","2017","2017041413","01","","W","3","4","","","25","BRIGGS ST","Philadelphia","67301"
"67","2017","2017041414","02","","E","5","4","","","25","WYOMING AV","Philadelphia","67301"
"67","2017","2017041414","1 ","100","S","4","2","1005","0083","35","CASTOR AV","Philadelphia","67301"
"67","2017","2017041414","1 ","105","N","3","2","1005","0082","35","CASTOR AV","Philadelphia","67301"
"67","2017","2017050547","1 ","251","S","3","2","8047","0280","30","RAMP TP RD","Philadelphia","67301"
"67","2017","2017038893","3 ","625","N","3","2","6001","0190","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017042316","3 ","2144","S","3","1","0095","0185","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017052182","2 ","2577","N","3","2","0013","0140","30","HUNTING PARK AV","Philadelphia","67301"
"67","2017","2017052198","2 ","936","N","3","2","3015","0040","25","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017052228","02","","S","4","4","","","25","NESTOR RD","Philadelphia","67301"
"67","2017","2017052228","02","","W","3","4","","","25","COMLY RD","Philadelphia","67301"
"67","2017","2017052243","2 ","0","E","4","2","2009","0060","30","ARAMINGO AV","Philadelphia","67301"
"67","2017","2017052243","2 ","0","W","5","2","2009","0061","30","ARAMINGO AV","Philadelphia","67301"
"67","2017","2017052243","2 ","0","S","3","2","1005","0050","25","CASTOR AV","Philadelphia","67301"
"67","2017","2017052294","02","","W","4","4","","","25","CONVENTION AV","Philadelphia","67301"
"67","2017","2017052294","02","","S","5","4","","","25","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017052294","01","0","N","3","2","3005","0030","25","CIVIC CENTER BL","Philadelphia","67301"
"67","2017","2017052306","02","2459","N","3","2","1013","0090","35","ACADEMY RD","Philadelphia","67301"
"67","2017","2017052310","01","","E","3","4","","","25","CLEARFIELD ST","Philadelphia","67301"
"67","2017","2017052319","02","","N","4","4","","","25","BROAD ST","Philadelphia","67301"
"67","2017","2017052319","02","","E","3","4","","","30","HAINES ST","Philadelphia","67301"
"67","2017","2017052407","01","","S","4","4","","","25","15TH ST","Philadelphia","67301"
"67","2017","2017052407","01","","W","3","4","","","25","TASKER ST","Philadelphia","67301"
"67","2017","2017039078","3 ","1676","S","3","1","0095","0151","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017081473","4 ","2327","S","3","1","0095","0145","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017083516","2 ","411","W","4","2","1002","0021","35","CHELTENHAM AV","Philadelphia","46102"
"67","2017","2017083516","2 ","411","E","3","2","1002","0020","35","CHELTENHAM AV","Philadelphia","46102"
"67","2017","2017088298","02","","S","4","4","","","25","11TH ST","Philadelphia","67301"
"67","2017","2017033507","02","","E","3","4","","","35","WASHINGTON AV","Philadelphia","67301"
"67","2017","2017033523","02","","N","3","4","","","25","N 17TH ST","Philadelphia","67301"
"67","2017","2017033533","02","","W","4","4","","","25","FIFTYNINTH ST","Philadelphia","67301"
"67","2017","2017033533","4 ","507","E","3","2","3015","0060","25","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017052144","01","","W","4","4","","","25","MCKEAN ST","Philadelphia","67301"
"67","2017","2017052144","01","","S","3","4","","","25","CROSKEY ST","Philadelphia","67301"
"67","2017","2017052176","02","","N","3","4","","","25","N 7TH ST","Philadelphia","67301"
"67","2017","2017052280","02","3272","N","5","2","2009","0120","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017052280","02","3272","S","4","2","2009","0121","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017052280","3 ","0","N","3","2","0001","0250","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017052282","02","","W","3","4","","","25","SHEFFIELD AV","Philadelphia","67301"
"67","2017","2017052299","02","","N","4","4","","","15","MANSFIELD AV","Philadelphia","67301"
"67","2017","2017052299","02","","E","3","4","","","15","VERNON RD","Philadelphia","67301"
"67","2017","2017052403","02","","N","5","4","","","25","18TH ST","Philadelphia","67301"
"67","2017","2017052403","01","","W","6","4","","","25","RUSCOMB ST","Philadelphia","67301"
"67","2017","2017052403","02","","N","4","4","","","25","OGONTZ AV","Philadelphia","67301"
"67","2017","2017052403","02","","N","3","4","","","25","BELFIELD AV","Philadelphia","67301"
"67","2017","2017052409","02","","E","5","4","","","25","WHARTON ST","Philadelphia","67301"
"67","2017","2017052409","02","1834","S","4","2","3003","0041","40","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017052409","2 ","1805","N","3","2","3003","0040","40","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017048705","3 ","2867","S","3","1","0095","0295","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017018234","3 ","4073","N","3","1","0095","0264","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017018236","3 ","1694","N","3","1","0095","0164","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017002450","2 ","2909","S","3","2","0001","0051","35","CITY AV","Philadelphia","67301"
"67","2017","2018001715","5 ","2162","S","3","1","0095","0121","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2018026509","01","","N","6","4","","","25","WALKER ST","Philadelphia","67301"
"67","2017","2018026509","03","","W","3","4","","","35","LEVICK ST","Philadelphia","67301"
"67","2017","2018026509","03","903","W","5","2","1008","0020","25","LEVICK ST","Philadelphia","67301"
"67","2017","2018026509","01","","N","4","4","","","25","WALKER ST","Philadelphia","67301"
"67","2017","2018038008","2 ","1220","W","3","2","2002","0040","25","SNYDER AV","Philadelphia","67301"
"67","2017","2017033553","01","","E","3","4","","","25","MONTGOMERY AV","Philadelphia","67301"
"67","2017","2017033561","2 ","0","N","4","2","1004","0170","30","TORRESDALE AV","Philadelphia","67301"
"67","2017","2017033561","3 ","0","E","3","2","0073","0080","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017033564","02","","N","4","4","","","25","GREENE ST","Philadelphia","67301"
"67","2017","2017033564","01","","W","3","4","","","25","APSLEY ST","Philadelphia","67301"
"67","2017","2017042374","3 ","186","E","3","1","0076","3414","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017052123","2 ","1221","N","3","2","2007","0110","25","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017052132","2 ","89","N","3","2","0611","0150","30","BROAD ST","Philadelphia","67301"
"67","2017","2017052139","2 ","2118","W","3","2","2016","0100","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017052149","2 ","225","E","4","2","1016","0002","30","HOLME AV","Philadelphia","67301"
"67","2017","2017052149","03","0","N","3","2","6001","0284","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017052193","02","","N","3","4","","","25","S 67TH ST","Philadelphia","67301"
"67","2017","2017052203","2 ","2115","S","6","2","0611","0121","30","BROAD ST","Philadelphia","67301"
"67","2017","2017052203","2 ","2116","N","5","2","0611","0120","30","BROAD ST","Philadelphia","67301"
"67","2017","2017052203","2 ","0","S","4","2","0013","0181","30","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017052203","2 ","0","N","3","2","0013","0180","30","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017052242","2 ","0","W","4","2","2014","0051","25","LEHIGH AV","Philadelphia","67301"
"67","2017","2017052242","02","","N","5","4","","","25","GERMANTOWN AV","Philadelphia","67301"
"67","2017","2017052242","2 ","0","E","3","2","2014","0050","30","LEHIGH AV","Philadelphia","67301"
"67","2017","2017052246","02","","W","3","4","","","15","SCHOOL HOUSE LN","Philadelphia","67301"
"67","2017","2017052255","03","1158","S","3","2","6001","0285","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017052373","01","","N","4","4","","","25","16TH ST","Philadelphia","67301"
"67","2017","2017052373","01","","W","3","4","","","25","MONTROSE ST","Philadelphia","67301"
"67","2017","2017052379","2 ","698","N","4","2","1008","0010","25","LEVICK ST","Philadelphia","67301"
"67","2017","2017052379","2 ","","E","5","4","","","25","KEYSTONE ST","Philadelphia","67301"
"67","2017","2017052379","2 ","1773","E","3","2","1024","0020","25","KEYSTONE ST","Philadelphia","67301"
"67","2017","2018020709","2 ","1320","S","3","2","2009","0011","30","ARAMINGO AV","Philadelphia","67301"
"67","2017","2018027343","2 ","146","W","3","2","3019","0091","35","PASSYUNK AV","Philadelphia","67301"
"67","2017","2018027354","02","501","W","3","2","2016","0020","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2018027375","02","","E","5","4","","","","SIXTYSIXTH ST","Philadelphia","67301"
"67","2017","2018027375","2 ","752","N","3","2","0001","0020","35","CITY AV","Philadelphia","67301"
"67","2017","2018027375","2 ","757","S","4","2","0001","0021","35","CITY AV","Philadelphia","67301"
"67","2017","2018027397","02","","W","4","4","","","25","MAGEE AV","Philadelphia","67301"
"67","2017","2018027397","01","","S","5","4","","","25","CRANFORD AV","Philadelphia","67301"
"67","2017","2018027397","02","","N","3","4","","","25","LORETTO AV","Philadelphia","67301"
"67","2017","2018027400","3 ","2309","S","5","2","2009","0091","30","ARAMINGO AV","Philadelphia","67301"
"67","2017","2018027400","3 ","2311","N","4","2","2009","0090","30","ARAMINGO AV","Philadelphia","67301"
"67","2017","2018027400","2 ","0","S","3","2","1004","0120","30","TORRESDALE AV","Philadelphia","67301"
"67","2017","2018027400","01","","S","6","4","","","25","BETTS ST","Philadelphia","67301"
"67","2017","2018027466","02","","N","3","4","","","25","FRONT ST","Philadelphia","67301"
"67","2017","2018027466","02","","E","4","4","","","25","ROCKLAND ST","Philadelphia","67301"
"67","2017","2018027492","02","","E","3","4","","","25","WALNUT LN","Philadelphia","67301"
"67","2017","2018038760","2 ","793","W","4","2","2008","0041","30","GIRARD AV","Philadelphia","67301"
"67","2017","2018038760","01","","N","5","4","","","25","7TH ST","Philadelphia","67301"
"67","2017","2018038760","2 ","786","E","3","2","2008","0040","30","GIRARD AV","Philadelphia","67301"
"67","2017","2017118192","3 ","417","W","3","1","0076","3465","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017128050","3 ","473","W","3","1","0076","3465","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017128100","02","","S","5","4","","","20","REVERE ST","Philadelphia","67301"
"67","2017","2017128100","2 ","489","E","3","2","0073","0050","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017128100","2 ","490","W","4","2","0073","0051","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017128112","2 ","676","S","3","2","3003","0011","40","TWENTYSIXTH ST","Philadelphia","67301"
"67","2017","2017137538","2 ","1671","S","3","2","3015","0010","25","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017137584","2 ","1975","W","3","2","0003","0071","35","WALNUT ST","Philadelphia","67301"
"67","2017","2017033503","01","","E","3","4","","","25","ROCKLAND ST","Philadelphia","67301"
"67","2017","2017033546","02","","E","5","4","","","20","MARTINS MILL RD","Philadelphia","67301"
"67","2017","2017033546","02","","E","4","4","","","30","UNRUH AV","Philadelphia","67301"
"67","2017","2017033546","2 ","1618","N","3","2","1001","0050","35","RISING SUN AV","Philadelphia","67301"
"67","2017","2017052165","04","","N","4","4","","","25","30TH ST","Philadelphia","67301"
"67","2017","2017052165","02","1050","W","5","2","3010","0081","30","MARKET ST","Philadelphia","67301"
"67","2017","2017052165","2 ","1051","E","3","2","3010","0080","30","MARKET ST","Philadelphia","67301"
"67","2017","2017052263","02","","W","5","4","","","25","PINE ST","Philadelphia","67301"
"67","2017","2017052263","2 ","0","S","4","2","0291","0181","25","BROAD ST","Philadelphia","67301"
"67","2017","2017052263","2 ","0","N","3","2","0291","0180","25","BROAD ST","Philadelphia","67301"
"67","2017","2017052328","02","","E","3","4","","","25","CUMBERLAND ST","Philadelphia","67301"
"67","2017","2017052333","02","","W","4","4","","","25","WYOMING AV","Philadelphia","67301"
"67","2017","2017052333","02","","S","3","4","","","25","C ST","Philadelphia","67301"
"67","2017","2017052344","02","","W","4","4","","","25","LUZERNE ST","Philadelphia","67301"
"67","2017","2017052344","02","","N","3","4","","","25","6TH ST","Philadelphia","67301"
"67","2017","2017052360","01","","N","4","4","","","25","7TH ST","Philadelphia","67301"
"67","2017","2017052360","01","","E","3","4","","","25","CLYMER ST","Philadelphia","67301"
"67","2017","2017052380","1 ","263","N","3","2","2007","0120","25","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017052420","01","","S","4","4","","","25","4TH ST","Philadelphia","67301"
"67","2017","2017052420","02","","W","3","4","","","25","HUNTINGDON ST","Philadelphia","67301"
"67","2017","2017004240","3 ","460","E","3","1","0076","3430","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017115946","02","","N","4","4","","","35","2ND ST","Philadelphia","67301"
"67","2017","2017115950","2 ","2632","N","3","2","4001","0020","35","HENRY AV","Philadelphia","67301"
"67","2017","2017115950","2 ","2610","S","4","2","4001","0021","35","HENRY AV","Philadelphia","67301"
"67","2017","2017115950","02","","E","5","4","","","30","ABBOTTSFORD AV","Philadelphia","67301"
"67","2017","2017115952","02","","N","4","4","","","30","E COLUMBIA AV","Philadelphia","67301"
"67","2017","2017115952","02","","N","3","4","","","25","MEMPHIS ST","Philadelphia","67301"
"67","2017","2017115991","02","","S","5","4","","","25","BINGHAM ST","Philadelphia","67301"
"67","2017","2017115991","2 ","1830","E","3","2","0073","0010","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017115991","2 ","1828","W","4","2","0073","0011","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017116016","02","","E","3","4","","","25","CARDINGTON RD","Philadelphia","67301"
"67","2017","2017116088","3 ","509","E","3","2","0003","0050","35","CHESTNUT ST","Philadelphia","67301"
"67","2017","2017116088","02","","N","4","4","","","25","53RD ST","Philadelphia","67301"
"67","2017","2017116091","02","","N","3","4","","","25","55TH ST","Philadelphia","67301"
"67","2017","2017116091","02","","E","4","4","","","25","CATHARINE ST","Philadelphia","67301"
"67","2017","2017107982","02","1165","W","4","2","1014","0020","35","RHAWN ST","Philadelphia","67301"
"67","2017","2017107982","2 ","0","N","3","2","1001","0100","35","VERREE RD","Philadelphia","67301"
"67","2017","2017108007","02","","W","3","4","","","25","HUNTING PARK AV","Philadelphia","67301"
"67","2017","2017108007","62","","S","4","4","","","25","5TH ST","Philadelphia","67301"
"67","2017","2017108008","01","","E","3","4","","","25","KNORR ST","Philadelphia","67301"
"67","2017","2017108008","02","","N","4","4","","","25","OAKLEY ST","Philadelphia","67301"
"67","2017","2017108008","02","","E","5","4","","","25","MARTINS MILL RD","Philadelphia","67301"
"67","2017","2017108016","2 ","1296","E","3","2","0030","0060","30","GIRARD AV","Philadelphia","67301"
