X,Y,recordnum,takenby,comments,setdate,setyear,mcd,route,road,cntdir,fromlmt,tolmt,type,latitude,longitude,factor,axle,outdir,indir,aadb,program,bikepedgroup,bikepedfacility,co_name,mun_name,id
-75.28391,39.914594,84550,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/07 00:00:00+00,2012,4204515232,,bartram ave westbound lanes,west,woodlawn ave,girard ave,Bicycle 1,39.914594,-75.28391,1.059,1.1797,,,28,Project,Low Volume,Mixed Traffic,Delaware,Collingdale Borough,80804
-75.252931,40.046643,122060,jh,,2015/08/20 00:00:00+00,2015,4210160108,,nixon st  eastbound lane,east,port royal ave,shawmont ave,Bicycle 2,40.046643,-75.252931,0.888,1.02,W,E,131,Project,Recreation,Mixed Traffic,Philadelphia,Lower Northwest,80832
-75.16409,39.929328,85805,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/13 00:00:00+00,2012,4210160112,,passyunk ave,north,12th st,tasker st,Bicycle 1,39.929328,-75.16409,1.059,1.1797,,,401,Project,Recreation,Mixed Traffic,Philadelphia,South,80885
-74.855741,40.072485,112007,jh,Seasonal factor are calculated from 2015 permanent station data.   Cyclical Count Program  Baseline Year,2014/08/07 00:00:00+00,2014,3400508920,,high st northbound lanes,north,us 130,broad st,Bicycle 2,40.072485,-74.855741,0.888,1.02,S,N,34,Cyclical,Low Volume,Mixed Traffic,Burlington,Burlington City,81203
-74.855864,40.072483,112008,jh,Seasonal factor are calculated from 2015 permanent station data.   Cyclical Count Program  Baseline Year,2014/08/07 00:00:00+00,2014,3400508920,,high st southbound lanes,south,us 130,broad st,Bicycle 2,40.072483,-74.855864,0.888,1.02,N,S,43,Cyclical,Low Volume,Mixed Traffic,Burlington,Burlington City,81204
-74.683774,39.970732,112009,jh,Seasonal factor are calculated from 2015 permanent station data.   Cyclical Count Program  Baseline Year,2014/08/20 00:00:00+00,2014,3400557480,616,hanover st eastbound lanes,east,cr 530 pemberton rd,antis st,Bicycle 2,39.970732,-74.683774,0.888,1.02,W,E,12,Cyclical,Low Volume,Mixed Traffic,Burlington,Pemberton Borough,81205
-74.683849,39.970765,112010,jh,Seasonal factor are calculated from 2015 permanent station data.   Cyclical Count Program  Baseline Year,2014/08/09 00:00:00+00,2014,3400557480,616,hanover st westbound lanes,west,cr 530 pemberton rd,antis st,Bicycle 2,39.970765,-74.683849,0.888,1.02,E,W,6,Cyclical,Low Volume,Mixed Traffic,Burlington,Pemberton Borough,81206
-74.761654,40.223527,111303,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/07/23 00:00:00+00,2014,3402174000,653,perry st westbound lanes,west,montgomery st,n stockton st,Bicycle 1,40.223527,-74.761654,0.9,1.1797,,,24,Project,Low Volume,Mixed Traffic,Mercer,Trenton City,81207
-75.167631,39.938007,79160,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/07/06 00:00:00+00,2011,4210160103,,washington ave westbound lanes,west,15th st,pa 291 broad st,Bicycle 1,39.938007,-75.167631,0.9,1.1797,,,59,Project,Low Volume,Bike Lane,Philadelphia,Central,81475
-75.220025,39.928547,114842,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/23 00:00:00+00,2014,4210160102,,58th st southbound lane,south,elmwood ave,lindbergh blvd,Bicycle 2,39.928547,-75.220025,0.968,1.02,N,S,111,Project,Low Volume,Mixed Traffic,Philadelphia,Lower Southwest,81587
-75.227863,39.935235,114845,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/21 00:00:00+00,2014,4210160110,,58th st northbound lane,north,chester ave,kingsessing ave,Bicycle 2,39.935235,-75.227863,0.968,1.02,S,N,46,Project,Low Volume,Striped Shoulder,Philadelphia,University - Southwest,81590
-75.22797,39.935194,114846,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/21 00:00:00+00,2014,4210160110,,58th st southbound lane,south,chester ave,kingsessing ave,Bicycle 2,39.935194,-75.22797,0.968,1.02,N,S,36,Project,Low Volume,Striped Shoulder,Philadelphia,University - Southwest,81591
-75.233388,39.93774,114849,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/21 00:00:00+00,2014,4210160110,,59th st northbound lane,north,beaumont ave,cobbs creek parkway,Bicycle 2,39.93774,-75.233388,0.968,1.02,S,N,63,Project,Low Volume,Sharrow,Philadelphia,University - Southwest,81594
-75.233444,39.937711,114850,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/21 00:00:00+00,2014,4210160110,,59th st southbound lane,south,beaumont ave,cobbs creek parkway,Bicycle 2,39.937711,-75.233444,0.968,1.02,N,S,19,Project,Low Volume,Sharrow,Philadelphia,University - Southwest,81595
-75.174969,39.898227,116187,jh,,2015/01/07 00:00:00+00,2015,4210160105,,broad st northbound lanes,north,league island blvd,railroad underpass,Bicycle 2,39.898227,-75.174969,1.102,1.02,S,N,44,Project,Mixed,Striped Shoulder,Philadelphia,Lower South,82004
-75.175576,39.898301,116188,jh,,2015/01/07 00:00:00+00,2015,4210160105,,broad st southbound lanes,south,league island blvd,railroad underpass,Bicycle 2,39.898301,-75.175576,1.102,1.02,N,S,28,Project,Mixed,Mixed Traffic,Philadelphia,Lower South,82005
-75.191669,39.895366,116189,jh,,2015/01/07 00:00:00+00,2015,4210160105,,basin bridge rd northbound lanes,north,langley ave,railroad xing,Bicycle 2,39.895366,-75.191669,1.102,1.02,S,N,45,Project,Low Volume,Striped Shoulder,Philadelphia,Lower South,82006
-75.191776,39.895364,116190,jh,,2015/01/07 00:00:00+00,2015,4210160105,,basin bridge rd southbound lanes,south,langley ave,railroad xing,Bicycle 2,39.895364,-75.191776,1.102,1.02,S,N,60,Project,Low Volume,Striped Shoulder,Philadelphia,Lower South,82007
-75.105779,40.000683,81586,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/12/01 00:00:00+00,2011,4210160101,,kensington ave southbound lanes,south,tioga st,atlantic st,Bicycle 1,40.000683,-75.105779,1.028,1.1797,,,100,Project,Recreation,Bike Lane,Philadelphia,North,82128
-75.184886,39.942015,84244,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/09 00:00:00+00,2012,4210160103,,grays ferry ave eastbound lanes,east,montrose st,christian st,Bicycle 1,39.942015,-75.184886,1.059,1.1797,,,80,Project,Mixed,Striped Shoulder,Philadelphia,Central,82130
-75.197827,39.951106,81598,jh,Seasonal factor are calculated from 2015 permanent station data.   Construction 1 block east at the Wistar Institute,2011/12/02 00:00:00+00,2011,4210160110,,spruce st westbound lanes,west,us 13 38th st,37th st walk,Bicycle 1,39.951106,-75.197827,1.028,1.1797,,,275,Project,Mixed,Bike Lane,Philadelphia,University - Southwest,82520
-75.214489,39.933168,114821,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/23 00:00:00+00,2014,4210160110,,harley ave northbound lane,north,lindbergh blvd,53rd st,Bicycle 2,39.933168,-75.214489,0.968,1.02,S,N,14,Project,Mixed,Mixed Traffic,Philadelphia,University - Southwest,84034
-75.214478,39.933137,114822,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/23 00:00:00+00,2014,4210160110,,harley ave southbound lane,south,lindbergh blvd,53rd st,Bicycle 2,39.933137,-75.214478,0.968,1.02,N,S,11,Project,Mixed,Mixed Traffic,Philadelphia,University - Southwest,84035
-75.211855,39.932844,114823,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/29 00:00:00+00,2014,4210160110,,schuylkill river trail at bartrams gardens nb,north,53rd st,schuylkill river bank,Bicycle 2,39.932844,-75.211855,1.001,1.02,S,N,6,Project,Low Volume,Multiuse Trail,Philadelphia,University - Southwest,84036
-75.211847,39.932875,114824,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/29 00:00:00+00,2014,4210160110,,schuylkill river trail at bartrams gardens sb,south,53rd st,schuylkill river bank,Bicycle 2,39.932875,-75.211847,1.001,1.02,S,N,6,Project,Low Volume,Multiuse Trail,Philadelphia,University - Southwest,84037
-75.184904,39.946013,114826,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/29 00:00:00+00,2014,4210160103,,south st bridge eastbound lanes,east,I 76 schuylkill expwy ramps,27th st,Bicycle 2,39.946013,-75.184904,1.001,1.02,W,E,2424,Project,Mixed,Bike Lane,Philadelphia,Central,84039
-75.18632,39.9469,114831,video - sb,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/21 00:00:00+00,2014,4210160103,,south st boardwalk,both,south st,locust st,Bicycle 6,39.9469,-75.18632,0.883,1,N,S,,Project,Recreation,Multiuse Trail,Philadelphia,Central,84041
-75.11622149,39.9495466,119353,jh,,2015/04/24 00:00:00+00,2015,3400710000,,7th st southbound lanes,south,elm st,cedar st,Bicycle 2,39.9495466,-75.11622149,1.012,1.02,N,S,39,Project,Low Volume,Mixed Traffic,Camden,Camden City,84986
-75.131603,39.977202,113225,jh,Cyclical Count Program  Baseline Year,2015/08/06 00:00:00+00,2015,4210160109,,frankford ave southbound lanes,south,montgomery ave,berks st,Bicycle 2,39.977202,-75.131603,0.888,1.02,N,S,338,Cyclical,Mixed,Mixed Traffic,Philadelphia,River Wards,85013
-75.11978,39.949987,119361,jh,,2015/04/14 00:00:00+00,2015,3400710000,,5th st southbound lanes,south,fulton st,pearl st,Bicycle 2,39.949987,-75.11978,1.012,1.02,N,S,78,Project,Low Volume,Mixed Traffic,Camden,Camden City,85055
-75.12134,39.944792,119333,jh,,2015/04/14 00:00:00+00,2015,3400710000,,5th st southbound lanes,south,arch st,cr 537 spur market st,Bicycle 2,39.944792,-75.12134,1.012,1.02,N,S,118,Project,Low Volume,Mixed Traffic,Camden,Camden City,85261
-75.09245959,39.9615092600001,119349,jh,,2015/04/16 00:00:00+00,2015,3400710000,,harrison ave eastbound lanes,east,29th st,lois ave,Bicycle 2,39.96150926,-75.09245959,1.012,1.02,W,E,32,Project,Low Volume,Mixed Traffic,Camden,Camden City,85262
-75.22797,39.935194,122088,jh,,2015/08/12 00:00:00+00,2015,4210160110,,58th st southbound lane,south,chester ave,kingsessing ave,Bicycle 2,39.935194,-75.22797,0.888,1.02,N,S,40,Project,Low Volume,Striped Shoulder,Philadelphia,University - Southwest,85275
-75.11978,39.949987,119360,jh,,2015/04/14 00:00:00+00,2015,3400710000,,5th st northbound lanes,north,fulton st,pearl st,Bicycle 2,39.949987,-75.11978,1.012,1.02,S,N,64,Project,Low Volume,Mixed Traffic,Camden,Camden City,85519
-74.657585,40.362935,120341,jh,,2015/04/24 00:00:00+00,2015,3402160900,,valley rd eastbound lanes,east,jefferson rd,walnut la,Bicycle 2,40.362935,-74.657585,1.012,1.02,W,E,17,Project,Mixed,Mixed Traffic,Mercer,Princeton,85521
-74.65760146,40.36296974,120342,jh,,2015/04/24 00:00:00+00,2015,3402160900,,valley rd westbound lanes,west,jefferson rd,walnut la,Bicycle 2,40.36296974,-74.65760146,1.012,1.02,E,W,17,Project,Mixed,Mixed Traffic,Mercer,Princeton,85522
-74.638276,40.352718,120345,jh,,2015/04/24 00:00:00+00,2015,3402160900,,prospect ave eastbound lanes,east,robert rd,forester dr,Bicycle 2,40.352718,-74.638276,1.012,1.02,W,E,69,Project,Mixed,Mixed Traffic,Mercer,Princeton,85524
-74.6382822799999,40.3527376100001,120346,jh,,2015/04/24 00:00:00+00,2015,3402160900,,prospect ave westbound lanes,west,robert rd,forester dr,Bicycle 2,40.35273761,-74.63828228,1.012,1.02,E,W,72,Project,Mixed,Mixed Traffic,Mercer,Princeton,85525
-75.646346,39.859822,112878,jh,Cyclical Count Program  Baseline Year,2015/07/02 00:00:00+00,2015,4202939344,52,kennett pk northbound lanes,north,hillendale rd,cardinal la,Bicycle 2,39.859822,-75.646346,0.9,1.02,S,N,11,Cyclical,Recreation,Striped Shoulder,Chester,Kennett Township,85599
-75.605472,39.956301,112882,jh,Cyclical Count Program  Baseline Year,2015/07/02 00:00:00+00,2015,4202982704,,s darlington st northbound lanes,north,w union st,w barnard st,Bicycle 2,39.956301,-75.605472,0.9,1.02,S,N,23,Cyclical,Low Volume,Mixed Traffic,Chester,West Chester Borough,85600
-75.076414,39.853037,137275,ti,,2019/04/19 00:00:00+00,2019,3400765160,,runnemede bike path,both,w 5th ave,w 6th ave,Bicycle 2,39.853037,-75.076414,,,N,S,76,Cyclical,Mixed,,Camden,Runnemede Borough,85927
-75.11444,39.954119,119341,jh,,2015/04/22 00:00:00+00,2015,3400710000,,erie st eastbound lanes,east,7th st,8th st,Bicycle 2,39.954119,-75.11444,1.012,1.02,W,E,44,Project,Low Volume,Mixed Traffic,Camden,Camden City,86142
-75.114491,39.954162,119342,jh,,2015/04/22 00:00:00+00,2015,3400710000,,erie st westbound lanes,west,7th st,8th st,Bicycle 2,39.954162,-75.114491,1.012,1.02,E,W,54,Project,Low Volume,Mixed Traffic,Camden,Camden City,86143
-75.100711,39.955137,119345,jh,,2015/04/16 00:00:00+00,2015,3400710000,,harrison ave northbound lanes,north,22nd st,24th st,Bicycle 2,39.955137,-75.100711,1.012,1.02,S,N,45,Project,Low Volume,Striped Shoulder,Camden,Camden City,86145
-75.100755,39.955152,119346,jh,,2015/04/16 00:00:00+00,2015,3400710000,,harrison ave southbound lanes,south,22nd st,24th st,Bicycle 2,39.955152,-75.100755,1.012,1.02,N,S,155,Project,Low Volume,Striped Shoulder,Camden,Camden City,86146
-75.18607193,39.9463352,137911,ti,,2019/04/12 00:00:00+00,2019,4210160103,,south st bridge eastbound lanes,east,I 76 schuylkill expwy ramps,schuylkill river trail ramp,Bicycle 2,39.9463352,-75.18607193,,,W,E,6053,Project,Mixed,,Philadelphia,Central,86288
-75.18607193,39.9463352,137912,ti,,2019/04/12 00:00:00+00,2019,4210160103,,south st bridge westbound lanes,west,I 76 schuylkill expwy ramps,schuylkill river trail ramp,Bicycle 2,39.9463352,-75.18607193,,,E,W,5272,Project,Mixed,,Philadelphia,Central,86289
-75.1888861799999,39.9483344,137915,ti,,2019/04/10 00:00:00+00,2019,4210160110,,south st bridge eastbound lanes,east,convention ave,I 76 schuylkill expwy ramps,Bicycle 2,39.9483344,-75.18888618,,,W,E,5143,Project,Mixed,,Philadelphia,University - Southwest,86295
-75.131559,39.977196,113224,jh,Cyclical Count Program  Baseline Year,2015/08/06 00:00:00+00,2015,4210160109,,frankford ave northbound lanes,north,montgomery ave,berks st,Bicycle 2,39.977196,-75.131559,0.888,1.02,S,N,288,Cyclical,Mixed,Mixed Traffic,Philadelphia,River Wards,86535
-74.670886,40.224087,112557,jh,Cyclical Count Program  Baseline Year,2015/05/07 00:00:00+00,2015,3402129310,,estates blvd eastbound lanes,east,whitehorse hamilton square rd,imperial dr,Bicycle 2,40.224087,-74.670886,0.962,1.02,W,E,6,Cyclical,Low Volume,Striped Shoulder,Mercer,Hamilton Township,86537
-75.397668,40.041453,112588,jh,Cyclical Count Program  Baseline Year,2015/08/20 00:00:00+00,2015,4204563264,,radnor trail,both,wayne ave,devon ave,Bicycle 2,40.041453,-75.397668,0.888,1.02,E,W,165,Cyclical,Recreation,Multiuse Trail,Delaware,Radnor Township,86541
-75.098306,39.979444,111802,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2014/05/30 00:00:00+00,2014,4210160109,,port richmond trail,both,bath st,delaware ave,Bicycle 2,39.979444,-75.098306,0.93,1.02,E,W,126,Project,Recreation,Multiuse Trail,Philadelphia,River Wards,86542
-75.165474,39.943457,71622,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2010/11/10 00:00:00+00,2010,4210160103,291,broad st northbound lanes,north,bainbridge st,south st,Bicycle 1,39.943457,-75.165474,1.001,1.1797,,,1127,Screen Line,Mixed,Mixed Traffic,Philadelphia,Central,86631
-75.17051,39.95086,71347,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2010/09/16 00:00:00+00,2010,4210160103,,18th st,north,walnut st,chestnut st,Bicycle 1,39.95086,-75.17051,0.949,1.1797,,,477,Project,Mixed,Mixed Traffic,Philadelphia,Central,86636
-75.12671857,39.9516424500001,119336,jh,,2015/04/14 00:00:00+00,2015,3400710000,,delaware ave northbound lanes,north,pearl st,elm st,Bicycle 2,39.95164245,-75.12671857,1.012,1.02,S,N,7,Project,Low Volume,Mixed Traffic,Camden,Camden City,86688
-75.09245959,39.9615092600001,119350,jh,,2015/04/16 00:00:00+00,2015,3400710000,,harrison ave westbound lanes,west,29th st,lois ave,Bicycle 2,39.96150926,-75.09245959,1.012,1.02,E,W,26,Project,Low Volume,Mixed Traffic,Camden,Camden City,86689
-74.752511,40.220535,88148,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/04/26 00:00:00+00,2012,3402174000,,raoul wallenberg blvd northbound lanes,north,yard ave,cr 635 e state st,Bicycle 1,40.220535,-74.752511,0.962,1.1797,,,15,Project,Low Volume,Mixed Traffic,Mercer,Trenton City,88003
-75.020672,40.032023,129871,jh,,2016/09/28 00:00:00+00,2016,4210160118,,pennypack trail,both,1000 ft north of state rd,state rd,Bicycle 2,40.032023,-75.020672,,1.02,E,W,14,Project,Low Volume,Multiuse Trail,Philadelphia,Central Northeast,89159
-75.144274,39.933327,122732,jh,,2015/09/30 00:00:00+00,2015,4210160103,,channelized turn lane,east,washington ave eb,washington ave frontage road,Bicycle 2,39.933327,-75.144274,0.968,1.02,W,E,29,Project,Low Volume,Mixed Traffic,Philadelphia,Central,90121
-75.1888861799999,39.9483344,137916,ti,,2019/04/10 00:00:00+00,2019,4210160110,,south st bridge westbound lanes,west,convention ave,I 76 schuylkill expwy ramps,Bicycle 2,39.9483344,-75.18888618,,,E,W,3504,Project,Mixed,,Philadelphia,University - Southwest,90256
-75.144328,39.933569,122725,jh,,2015/09/30 00:00:00+00,2015,4210160103,,washington ave westbound lanes,east,water st,christopher columbus blvd,Bicycle 2,39.933569,-75.144328,0.968,1.02,E,W,82,Project,Low Volume,Bike Lane,Philadelphia,Central,90396
-75.1451627599999,39.93357803,122727,jh,,2015/09/30 00:00:00+00,2015,4210160103,,washington ave eastbound lanes,west,water st,christopher columbus blvd,Bicycle 2,39.93357803,-75.14516276,0.968,1.02,W,E,85,Project,Low Volume,Bike Lane,Philadelphia,Central,90397
-75.143212,39.933218,122733,jh,,2015/09/30 00:00:00+00,2015,4210160103,,delaware river trail,both,washington ave entrance,east of washington ave trail head,Bicycle 2,39.933218,-75.143212,0.968,1.02,W,E,282,Project,Recreation,Multiuse Trail,Philadelphia,Central,90400
-75.252893,40.046667,122061,jh,,2015/08/20 00:00:00+00,2015,4210160108,,nixon st westbound lane,west,port royal ave,shawmont ave,Bicycle 2,40.046667,-75.252893,0.888,1.02,W,E,111,Project,Recreation,Mixed Traffic,Philadelphia,Lower Northwest,90446
-75.252289,40.046613,122063,jh,,2015/08/20 00:00:00+00,2015,4210160108,,schuylkill river trail westbound,west,port royal ave,shawmont ave,Bicycle 2,40.046613,-75.252289,0.888,1.02,W,E,333,Project,Recreation,Multiuse Trail,Philadelphia,Lower Northwest,90447
-75.17997,39.95128,122065,jh,,2015/08/19 00:00:00+00,2015,4210160103,,walnut st bridge,west,schuylkill ave,23rd st,Bicycle 2,39.95128,-75.17997,0.888,1.02,E,W,997,Project,Mixed,Buffered Bike Lane,Philadelphia,Central,90449
-75.182654,39.948994,122069,jh,,2015/09/04 00:00:00+00,2015,4210160103,,schuylkill river trail,both,schuylkill river park,locust st,Bicycle 2,39.948994,-75.182654,0.949,1.02,E,W,1674,Project,Mixed,Multiuse Trail,Philadelphia,Central,90453
-75.214489,39.933168,122071,jh,,2015/08/13 00:00:00+00,2015,4210160110,,harley ave northbound lane,north,lindbergh blvd,53rd st,Bicycle 2,39.933168,-75.214489,0.888,1.02,S,N,31,Project,Low Volume,Mixed Traffic,Philadelphia,University - Southwest,90455
