"COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"67","2018","2018115277","02","","W","5","4","","","20","SAINT VINCENT ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115278","2 ","708","N","3","2","0013","0190","25","ROBBINS ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115279","3 ","509","S","3","2","6001","0211","40","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115279","02","","N","5","4","","","30","SUMMERDALE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115279","04","","W","4","4","","","25","ADAMS AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115280","3 ","1354","N","3","2","1008","0020","25","LEVICK ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115280","02","","W","4","4","","","20","ERDRICK ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115430","3 ","1371","S","3","2","6001","0341","45","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115430","03","","S","4","4","","","45","TOMLINSON RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115457","3 ","2174","S","3","2","0001","0101","50","ROOSEVELT BOULEVARD EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115477","99","","W","4","4","","","25","BLOOMFIELD AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115477","2 ","1646","B","3","2","1001","0120","35","VERREE RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115478","2 ","2116","N","5","2","0611","0120","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115478","2 ","2115","S","6","2","0611","0121","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115478","2 ","0","E","3","2","0013","0180","30","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115478","2 ","0","W","4","2","0013","0181","30","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115479","2 ","1671","U","3","2","3009","0080","35","RIDGE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115480","02","","N","3","4","","","20","N 17TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115518","01","","N","4","4","","","20","MARION ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115518","01","","W","3","4","","","20","HANSBERRY ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115574","99","","S","5","4","","","25","SUMMERDALE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115574","1 ","616","N","3","2","1008","0050","25","LEVICK ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115574","1 ","616","S","4","2","1008","0051","25","LEVICK ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115575","2 ","3332","E","4","2","0073","0040","30","COTTMAN AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115575","3 ","0","S","3","2","6001","0271","40","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115575","2 ","3334","W","5","2","0073","0041","30","COTTMAN AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115576","02","","N","5","4","","","25","CENTRAL AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115577","01","","W","3","4","","","30","HELLERMAN ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115578","2 ","1139","E","3","2","1002","0080","35","ADAMS AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115579","2 ","1217","U","3","2","1001","0030","35","RISING SUN AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115579","02","","E","4","4","","","20","E GODFREY AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115580","4 ","2194","N","3","2","3015","0060","25","COBBS CREEK PY","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115580","02","","N","4","4","","","20","62ND ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115913","01","","S","3","4","","","20","8TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115913","01","","E","4","4","","","20","MORRIS ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115955","01","","S","3","4","","","30","OGONTZ AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115968","2 ","0","E","4","2","1014","0090","25","RHAWN ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018115968","2 ","2120","N","3","2","1004","0180","30","TORRESDALE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116016","02","","E","4","4","","","20","CHRISTIAN ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116016","02","","S","3","4","","","25","15TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116017","2 ","1110","W","3","2","2016","0070","30","ALLEGHENY AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116030","02","","N","4","4","","","25","BANES ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116030","02","","W","3","4","","","25","HENDRIX ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116031","2 ","2107","S","3","2","1009","0121","25","BUSTLETON AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116175","03","","W","3","4","","","45","WALT WHITMAN BR","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116265","01","","W","3","4","","","20","SANSOM ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116273","02","","W","3","4","","","20","SHELMIRE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116274","2 ","1773","E","4","2","1024","0020","25","ROBBINS ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116274","02","698","N","3","2","1008","0010","25","LEVICK ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116274","02","","E","5","4","","","25","KEYSTONE ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116277","01","","S","3","4","","","20","LEIPER ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116278","02","","E","4","4","","","25","52ND ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116278","02","","S","3","4","","","15","GEORGES HILL DR","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116325","1 ","1051","S","5","2","8021","0500","20","RAMP C RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116325","2 ","869","W","4","2","1009","0015","25","BRIDGE ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116325","2 ","868","E","3","2","1009","0014","25","BRIDGE ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116325","02","","S","6","4","","","30","JAMES ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116351","3 ","549","S","4","2","0611","0071","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116351","02","","W","5","4","","","30","DIAMOND ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116351","3 ","551","N","3","2","0611","0070","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116556","02","","S","5","4","","","20","CURIE BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116556","2 ","2381","E","3","2","3003","0050","40","UNIVERSITY AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116556","2 ","2370","W","4","2","3003","0051","30","UNIVERSITY AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116572","3 ","1483","S","3","2","3005","0021","25","CIVIC CENTER BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116591","2 ","1193","N","3","2","1015","0050","35","KNIGHTS RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116591","2 ","1185","S","4","2","1015","0051","35","KNIGHTS RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116591","02","","N","5","4","","","20","MECHANICSVILLE RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116594","02","","N","3","4","","","20","MEDFORD RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116595","5 ","1117","S","3","1","0095","0255","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116596","2 ","858","W","3","2","1011","0050","25","WELSH RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116730","2 ","1483","N","3","2","3009","0120","35","RIDGE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116739","01","","W","3","4","","","20","SANSOM ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116809","01","","W","3","4","","","20","OAKMONT ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116809","02","","S","4","4","","","20","DITMAN ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116810","01","","S","3","4","","","20","MARSDEN ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116810","02","","E","4","4","","","20","DISSTON ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116874","2 ","1192","E","4","2","8004","0260","20","RAMP D RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116874","4 ","1894","E","3","1","0076","3400","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116887","2 ","3967","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116896","4 ","2610","W","3","1","0076","3411","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116900","3 ","1187","N","3","1","0095","0140","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116902","05","449","S","3","1","0095","0121","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116904","4 ","1300","N","3","1","0095","0210","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116906","2 ","2365","W","4","2","8018","0250","40","RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116906","2 ","5530","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116934","3 ","473","S","3","1","0095","0315","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116935","4 ","1529","S","3","1","0095","0301","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018116981","4 ","790","N","3","1","0095","0240","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117000","3 ","968","N","3","2","0001","0230","40","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117085","2 ","656","S","4","2","0001","0061","35","CITY AV","ROADWAY_2018_Philadelphia","46104"
"67","2018","2018117085","2 ","648","N","3","2","0001","0060","35","CITY AV","ROADWAY_2018_Philadelphia","46104"
"67","2018","2018117091","02","","E","4","4","","","20","SPRUCE ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117091","03","","S","3","4","","","20","34TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117100","02","","N","3","4","","","20","HEATHER ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117100","02","","E","4","4","","","25","WARING ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117145","02","","E","3","4","","","25","DIAMOND ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117145","01","","N","4","4","","","25","11TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117267","02","","S","3","4","","","20","23RD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117267","02","","E","4","4","","","25","DICKINSON ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117268","02","","N","4","4","","","25","D ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117268","2 ","2277","E","3","2","1004","0050","30","ERIE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117306","03","648","S","3","2","0001","0191","40","ROOSEVELT BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117307","02","","E","3","4","","","25","KENSINGTON AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117308","02","","S","3","4","","","25","ELLA ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117309","02","","S","3","4","","","25","WECCACOE ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117310","01","","N","3","4","","","25","KINDRED ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117310","02","","E","4","4","","","30","KNORR ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117311","02","","S","4","4","","","25","BUTTONWOOD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117311","1 ","","U","3","4","","","25","N 10TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117312","02","","S","4","4","","","20","2ND ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117312","02","","W","3","4","","","20","ASHDALE ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117313","2 ","2344","E","3","2","0003","0100","35","CHESTNUT ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117313","02","","S","4","4","","","25","17TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117314","01","","W","3","4","","","25","INDIANA AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117315","02","","E","3","4","","","20","WINDRIM AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117315","02","","N","4","4","","","25","BELFIELD AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117316","02","","N","3","4","","","25","OAKLEY ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117317","02","","N","4","4","","","35","GREEN LN","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117317","2 ","3192","N","3","2","3009","0120","35","RIDGE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117318","2 ","0","N","3","2","3027","0010","25","SIXTEENTH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117318","4 ","1814","S","4","2","3037","0023","35","JOHN F KENNEDY BL","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117318","02","","N","5","4","","","25","16TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117319","02","","N","5","4","","","25","MONTOUR ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117319","02","","E","4","4","","","25","KERPER ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117319","2 ","0","N","3","2","0232","0042","25","OXFORD AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117320","02","","E","3","4","","","25","MAGEE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117321","2 ","1947","E","3","2","2014","0060","25","LEHIGH AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117321","2 ","1951","W","4","2","2014","0061","25","LEHIGH AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117321","01","","N","5","4","","","25","MUTTER ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117322","01","","W","3","4","","","25","PHIL ELLENA ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117323","02","","S","4","4","","","25","OGONTZ AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117323","2 ","0","E","3","2","4019","0060","25","WASHINGTON LN","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117323","02","","W","5","4","","","25","SEVENTYFIFTH AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117324","3 ","1526","N","3","2","0611","0030","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117324","01","","E","5","4","","","25","WALLACE ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117324","3 ","1290","S","4","2","0611","0031","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117325","3 ","1726","S","4","2","3029","0011","25","FIFTEENTH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117325","3 ","0","E","3","2","2676","0010","25","VINE ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117325","01","470","E","5","2","8059","0010","25","RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117326","01","","S","3","4","","","20","17TH ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117326","01","","E","4","4","","","25","CUTHBERT ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117335","02","","E","4","4","","","35","RED LION RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117335","02","","N","3","4","","","25","JAMISON AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117338","2 ","1142","N","3","2","1011","0070","30","WELSH RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117338","2 ","1129","S","4","2","1011","0071","30","WELSH RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117338","02","","E","5","4","","","30","KREWSTOWN RD","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117372","2 ","1019","W","3","2","1002","0031","35","CHELTENHAM AV","ROADWAY_2018_Philadelphia","46102"
"67","2018","2018117390","02","","S","3","4","","","25","CRESHEIM VALLEY DR","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117392","02","","N","4","4","","","25","N PARK AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117392","2 ","2289","N","3","2","2016","0040","30","ALLEGHENY AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117464","02","","N","3","4","","","25","GYPSY LN","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117464","02","","W","4","4","","","20","WINONA ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117625","2 ","1858","W","6","2","0611","0007","35","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117625","2 ","0","E","3","2","0291","0140","25","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117625","2 ","0","W","4","2","0291","0141","25","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117625","2 ","1899","E","5","2","0611","0006","35","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117625","1 ","0","S","8","2","2001","0011","30","OREGON AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117625","2 ","0","N","7","2","2001","0010","30","OREGON AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117642","2 ","0","W","5","2","4011","0020","35","MIDVALE AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117642","2 ","0","S","4","2","4001","0041","35","HENRY AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117642","2 ","0","N","3","2","4001","0040","35","HENRY AV","ROADWAY_2018_Philadelphia","67301"
"67","2018","2018117702","2 ","1921","S","3","2","0532","0071","35","BUSTLETON AV","ROADWAY_2018_Philadelphia","67301"
